CustomerID,Recency,Frequency,Monetary,Recency_rank,Frequency_rank,Monetary_rank,segment
18093,93.0,2.0,989.0,1,2,4,Hibernating
14834,18.0,6.0,1469.11,4,5,4,Champions
17653,29.0,5.0,1175.88,3,4,4,Loyal
17633,31.0,5.0,1309.84,3,4,4,Loyal
18235,72.0,2.0,1366.02,2,2,4,Hibernating
13645,120.0,1.0,252.1,1,1,2,Hibernating
15955,24.0,12.0,2954.14,3,5,5,Loyal
15469,43.0,4.0,504.5,3,4,3,Loyal
12994,4.0,3.0,585.82,5,3,3,Loyal
13307,120.0,1.0,15.0,1,1,1,Hibernating
14525,9.0,6.0,2266.43,5,5,5,Champions
15689,120.0,1.0,150.6,1,1,1,Hibernating
12381,5.0,6.0,1803.96,5,5,5,Champions
13873,120.0,1.0,159.20000000000002,1,1,1,Hibernating
13888,120.0,1.0,366.11,1,1,2,Hibernating
12656,17.0,5.0,2361.37,4,4,5,Champions
15192,120.0,1.0,306.33,1,1,2,Hibernating
14790,17.0,3.0,592.9,4,3,3,Loyal
18092,2.0,5.0,4395.72,5,4,5,Champions
14696,4.0,3.0,907.5600000000001,5,3,4,Loyal
12399,119.0,1.0,209.62,1,1,1,Hibernating
16612,33.0,2.0,478.76,3,2,3,About to sleep
17122,119.0,1.0,138.32,1,1,1,Hibernating
17516,15.0,2.0,312.87,4,2,2,Potential Loyal
14406,119.0,1.0,156.75,1,1,1,Hibernating
15270,16.0,4.0,1025.85,4,4,4,Loyal
13838,6.0,3.0,453.62,5,3,3,Loyal
17048,115.0,2.0,125.0,1,2,1,Hibernating
13527,34.0,6.0,1678.1200000000001,3,5,5,Loyal
16466,34.0,4.0,1080.6200000000001,3,4,4,Loyal
16370,82.0,2.0,773.98,1,2,4,Hibernating
15683,117.0,1.0,193.75,1,1,1,Hibernating
12409,79.0,6.0,4849.85,2,5,5,Don't lose them
14301,108.0,2.0,632.04,1,2,3,Hibernating
15376,40.0,2.0,579.19,3,2,3,About to sleep
14658,5.0,2.0,247.15,5,2,2,Potential Loyal
13621,117.0,1.0,213.85,1,1,1,Hibernating
17252,117.0,1.0,11.9,1,1,1,Hibernating
15093,18.0,2.0,1200.34,4,2,4,Potential Loyal
15048,65.0,3.0,124.12,2,3,1,At risk
12758,117.0,1.0,1221.4,1,1,4,Hibernating
16272,117.0,1.0,411.7,1,1,2,Hibernating
17655,11.0,3.0,1036.24,4,3,4,Loyal
13799,117.0,1.0,347.15999999999997,1,1,2,Hibernating
17958,117.0,1.0,508.4599999999999,1,1,3,Hibernating
16836,40.0,2.0,251.87,3,2,2,About to sleep
16961,116.0,1.0,234.17,1,1,2,Hibernating
14623,32.0,4.0,471.49,3,4,3,Loyal
16902,116.0,1.0,1706.88,1,1,5,Hibernating
15706,60.0,7.0,1001.8100000000001,2,5,4,Don't lose them
15480,116.0,1.0,905.5,1,1,4,Hibernating
16210,2.0,9.0,10493.09,5,5,5,Champions
15315,64.0,3.0,551.54,2,3,3,At risk
14466,29.0,3.0,926.7,3,3,4,Need attention
16153,50.0,2.0,1124.13,2,2,4,Hibernating
14006,116.0,1.0,300.1,1,1,2,Hibernating
15653,93.0,2.0,877.4399999999999,1,2,4,Hibernating
15002,116.0,1.0,494.17,1,1,3,Hibernating
15768,116.0,1.0,142.68,1,1,1,Hibernating
16303,26.0,3.0,4478.65,3,3,5,Need attention
16927,116.0,1.0,201.6,1,1,1,Hibernating
15140,52.0,4.0,1226.8,2,4,4,Don't lose them
16470,52.0,2.0,416.73,2,2,2,Hibernating
13159,9.0,5.0,1379.75,5,4,4,Champions
16131,52.0,4.0,1842.02,2,4,5,Don't lose them
13189,19.0,2.0,260.68,4,2,2,Potential Loyal
13140,108.0,2.0,264.21,1,2,2,Hibernating
17637,31.0,2.0,547.0600000000001,3,2,3,About to sleep
12641,115.0,1.0,185.9,1,1,1,Hibernating
17097,2.0,7.0,650.28,5,5,3,Champions
13470,99.0,2.0,165.0,1,2,1,Hibernating
17398,115.0,1.0,124.92999999999999,1,1,1,Hibernating
16092,99.0,2.0,194.13,1,2,1,Hibernating
15734,115.0,1.0,760.8000000000001,1,1,3,Hibernating
14323,115.0,1.0,305.24,1,1,2,Hibernating
12473,29.0,6.0,2252.5,3,5,5,Loyal
17937,9.0,3.0,973.74,5,3,4,Loyal
16755,114.0,3.0,576.16,1,3,3,At risk
15786,44.0,5.0,4834.2,3,4,5,Loyal
16633,17.0,5.0,2174.83,4,4,5,Champions
13655,114.0,1.0,549.32,1,1,3,Hibernating
15541,114.0,1.0,85.13000000000001,1,1,1,Hibernating
16734,52.0,3.0,650.51,2,3,3,At risk
16706,37.0,3.0,531.35,3,3,3,Need attention
15122,85.0,2.0,701.07,1,2,3,Hibernating
17070,114.0,1.0,312.14,1,1,2,Hibernating
12688,114.0,1.0,4873.8099999999995,1,1,5,Hibernating
13048,14.0,3.0,865.99,4,3,4,Loyal
12729,114.0,1.0,453.01,1,1,3,Hibernating
15743,16.0,3.0,461.91,4,3,3,Loyal
12962,7.0,2.0,266.39,5,2,2,Potential Loyal
13273,113.0,1.0,138.98,1,1,1,Hibernating
17736,9.0,4.0,337.49,5,4,2,Potential Loyal
15472,113.0,1.0,371.56,1,1,2,Hibernating
17742,113.0,1.0,52.54,1,1,1,Hibernating
12680,1.0,4.0,862.81,5,4,4,Champions
14565,96.0,3.0,1206.72,1,3,4,At risk
17720,26.0,2.0,663.56,3,2,3,About to sleep
16582,113.0,1.0,313.62,1,1,2,Hibernating
15797,113.0,1.0,367.2,1,1,2,Hibernating
14064,29.0,3.0,501.68,3,3,3,Need attention
16261,17.0,3.0,491.87,4,3,3,Loyal
17747,100.0,2.0,64.65,1,2,1,Hibernating
14759,5.0,2.0,1053.72,5,2,4,Potential Loyal
17929,11.0,3.0,399.5,4,3,2,Potential Loyal
12360,52.0,2.0,1578.48,2,2,5,Hibernating
16122,73.0,2.0,434.58000000000004,2,2,3,Hibernating
12513,85.0,2.0,586.79,1,2,3,Hibernating
15396,113.0,1.0,288.18,1,1,2,Hibernating
12418,113.0,1.0,668.58,1,1,3,Hibernating
14533,25.0,8.0,1379.12,3,5,4,Loyal
16638,23.0,4.0,469.28000000000003,4,4,3,Loyal
13242,112.0,1.0,166.4,1,1,1,Hibernating
15938,112.0,1.0,69.28,1,1,1,Hibernating
16828,93.0,2.0,128.5,1,2,1,Hibernating
14712,29.0,3.0,917.07,3,3,4,Need attention
12991,23.0,2.0,503.76,4,2,3,Potential Loyal
16139,19.0,2.0,495.61,4,2,3,Potential Loyal
14772,112.0,1.0,139.26,1,1,1,Hibernating
12364,8.0,4.0,1313.1,5,4,4,Champions
12968,112.0,1.0,135.95,1,1,1,Hibernating
18170,33.0,2.0,676.1,3,2,3,About to sleep
15862,8.0,2.0,341.87,5,2,2,Potential Loyal
14500,88.0,2.0,72.0,1,2,1,Hibernating
16330,18.0,4.0,242.21,4,4,2,Potential Loyal
14566,111.0,1.0,1432.0,1,1,4,Hibernating
17029,111.0,1.0,358.0,1,1,2,Hibernating
15701,2.0,4.0,1542.14,5,4,5,Champions
12518,1.0,5.0,2056.89,5,4,5,Champions
14529,60.0,3.0,620.04,2,3,3,At risk
15984,3.0,6.0,2034.89,5,5,5,Champions
17059,30.0,2.0,1584.37,3,2,5,About to sleep
15031,4.0,3.0,517.31,5,3,3,Loyal
16536,107.0,2.0,539.02,1,2,3,Hibernating
15313,110.0,1.0,52.0,1,1,1,Hibernating
15547,7.0,7.0,2550.31,5,5,5,Champions
18204,71.0,3.0,1429.87,2,3,4,At risk
14959,59.0,3.0,262.59,2,3,2,At risk
15801,46.0,4.0,1042.19,2,4,4,Don't lose them
13139,16.0,6.0,3885.77,4,5,5,Champions
17527,54.0,4.0,637.3100000000001,2,4,3,At risk
12363,110.0,1.0,252.9,1,1,2,Hibernating
15572,5.0,4.0,1676.82,5,4,5,Champions
16201,3.0,5.0,1821.52,5,4,5,Champions
16652,54.0,6.0,3647.04,2,5,5,Don't lose them
15712,9.0,3.0,613.71,5,3,3,Loyal
16555,35.0,2.0,285.89,3,2,2,About to sleep
12645,34.0,3.0,956.48,3,3,4,Need attention
15443,2.0,7.0,2774.45,5,5,5,Champions
16952,109.0,2.0,167.61,1,2,1,Hibernating
14387,33.0,3.0,1770.56,3,3,5,Need attention
15796,1.0,4.0,1461.64,5,4,4,Champions
17073,18.0,4.0,1446.09,4,4,4,Loyal
14505,17.0,4.0,2671.38,4,4,5,Champions
14045,109.0,1.0,408.0,1,1,2,Hibernating
17083,109.0,1.0,409.76,1,1,2,Hibernating
17041,27.0,2.0,777.07,3,2,4,About to sleep
14930,109.0,2.0,1268.73,1,2,4,Hibernating
15722,36.0,3.0,1451.91,3,3,4,Need attention
12477,23.0,6.0,8544.24,4,5,5,Champions
13939,23.0,2.0,384.05,4,2,2,Potential Loyal
18147,46.0,2.0,179.33999999999997,2,2,1,Hibernating
14523,108.0,1.0,241.09,1,1,2,Hibernating
13481,46.0,4.0,810.57,2,4,4,Don't lose them
15755,1.0,6.0,1698.15,5,5,5,Champions
16143,3.0,2.0,850.77,5,2,4,Potential Loyal
14418,4.0,3.0,1937.25,5,3,5,Loyal
18018,108.0,1.0,84.69,1,1,1,Hibernating
12642,25.0,3.0,1013.26,3,3,4,Need attention
16968,4.0,2.0,439.43,5,2,3,Potential Loyal
16308,38.0,2.0,1600.0,3,2,5,About to sleep
16723,91.0,2.0,589.15,1,2,3,Hibernating
14299,8.0,9.0,2327.66,5,5,5,Champions
16042,22.0,4.0,1172.32,4,4,4,Loyal
12695,7.0,3.0,492.85,5,3,3,Loyal
13890,1.0,12.0,1675.6100000000001,5,5,5,Champions
14035,29.0,3.0,727.44,3,3,3,Need attention
17256,107.0,1.0,112.10000000000001,1,1,1,Hibernating
13411,107.0,1.0,213.55,1,1,1,Hibernating
15800,107.0,1.0,454.58,1,1,3,Hibernating
12649,107.0,2.0,248.51000000000002,1,2,2,Hibernating
16340,107.0,1.0,549.07,1,1,3,Hibernating
17869,107.0,2.0,117.22,1,2,1,Hibernating
15434,8.0,4.0,734.5200000000001,5,4,3,Loyal
13236,25.0,3.0,727.27,3,3,3,Need attention
17134,107.0,1.0,94.5,1,1,1,Hibernating
14196,107.0,1.0,335.52,1,1,2,Hibernating
15263,107.0,1.0,156.51,1,1,1,Hibernating
14314,107.0,1.0,120.0,1,1,1,Hibernating
13000,107.0,1.0,76.32000000000001,1,1,1,Hibernating
16093,107.0,1.0,17.0,1,1,1,Hibernating
17844,107.0,1.0,51.559999999999995,1,1,1,Hibernating
16503,107.0,1.0,338.54,1,1,2,Hibernating
14687,107.0,1.0,628.38,1,1,3,Hibernating
13320,70.0,3.0,1025.09,2,3,4,At risk
14050,32.0,2.0,746.36,3,2,3,About to sleep
13634,33.0,3.0,949.75,3,3,4,Need attention
16429,106.0,1.0,284.55,1,1,2,Hibernating
15950,2.0,4.0,1276.44,5,4,4,Champions
14111,14.0,4.0,594.4,4,4,3,Loyal
14055,106.0,1.0,725.6400000000001,1,1,3,Hibernating
12715,106.0,1.0,353.86,1,1,2,Hibernating
16309,92.0,2.0,352.47,1,2,2,Hibernating
15663,106.0,1.0,138.14,1,1,1,Hibernating
18200,106.0,1.0,163.8,1,1,1,Hibernating
17189,106.0,1.0,157.18,1,1,1,Hibernating
15811,17.0,3.0,917.88,4,3,4,Loyal
18167,4.0,6.0,1355.51,5,5,4,Champions
15132,18.0,3.0,488.06,4,3,3,Loyal
13644,9.0,5.0,2597.52,5,4,5,Champions
17451,1.0,10.0,1648.95,5,5,5,Champions
14210,91.0,2.0,301.24,1,2,2,Hibernating
17146,106.0,1.0,185.9,1,1,1,Hibernating
16641,106.0,1.0,231.10000000000002,1,1,2,Hibernating
13812,42.0,3.0,539.0,3,3,3,Need attention
18036,32.0,2.0,294.82,3,2,2,About to sleep
15641,105.0,1.0,581.82,1,1,3,Hibernating
14141,3.0,6.0,879.0300000000001,5,5,4,Champions
14135,2.0,6.0,2248.85,5,5,5,Champions
15074,105.0,1.0,748.87,1,1,3,Hibernating
12948,16.0,5.0,1167.44,4,4,4,Loyal
12492,63.0,2.0,263.21000000000004,2,2,2,Hibernating
17183,8.0,8.0,3286.9100000000003,5,5,5,Champions
16872,77.0,2.0,291.66,2,2,2,Hibernating
12683,4.0,7.0,3205.91,5,5,5,Champions
16768,48.0,4.0,274.79,2,4,2,At risk
15325,104.0,1.0,162.29,1,1,1,Hibernating
16456,99.0,2.0,581.76,1,2,3,Hibernating
16686,47.0,3.0,1833.26,2,3,5,At risk
15312,75.0,2.0,316.95,2,2,2,Hibernating
13778,103.0,1.0,178.7,1,1,1,Hibernating
14869,4.0,3.0,721.95,5,3,3,Loyal
17690,30.0,6.0,1684.52,3,5,5,Loyal
16126,29.0,2.0,4443.77,3,2,5,About to sleep
14096,4.0,34.0,57120.909999999996,5,5,5,Champions
14108,31.0,3.0,594.16,3,3,3,Need attention
12814,102.0,1.0,125.92,1,1,1,Hibernating
14078,102.0,1.0,221.46,1,1,1,Hibernating
15866,101.0,1.0,230.53,1,1,2,Hibernating
14507,24.0,3.0,767.87,3,3,4,Need attention
14976,57.0,4.0,340.6,2,4,2,At risk
12423,1.0,3.0,397.42,5,3,2,Potential Loyal
14660,87.0,2.0,285.74,1,2,2,Hibernating
16083,101.0,1.0,979.64,1,1,4,Hibernating
15596,101.0,1.0,16.9,1,1,1,Hibernating
13726,39.0,2.0,1079.6599999999999,3,2,4,About to sleep
14513,101.0,1.0,138.24,1,1,1,Hibernating
15690,4.0,2.0,239.76,5,2,2,Potential Loyal
17320,100.0,1.0,290.52,1,1,2,Hibernating
17777,25.0,3.0,665.86,3,3,3,Need attention
15582,25.0,2.0,379.3,3,2,2,About to sleep
16780,100.0,1.0,263.3,1,1,2,Hibernating
16278,23.0,3.0,537.83,4,3,3,Loyal
13276,64.0,2.0,590.9300000000001,2,2,3,Hibernating
17572,71.0,2.0,74.55,2,2,1,Hibernating
12436,100.0,1.0,509.01,1,1,3,Hibernating
13147,10.0,4.0,712.8000000000001,4,4,3,Loyal
13045,99.0,1.0,305.28000000000003,1,1,2,Hibernating
13376,99.0,1.0,249.76,1,1,2,Hibernating
14482,18.0,5.0,1830.05,4,4,5,Champions
15910,1.0,4.0,681.57,5,4,3,Loyal
13099,99.0,1.0,207.35999999999999,1,1,1,Hibernating
12739,78.0,2.0,1013.04,2,2,4,Hibernating
14420,85.0,2.0,385.87,1,2,2,Hibernating
16808,99.0,1.0,121.92,1,1,1,Hibernating
16992,11.0,3.0,943.1600000000001,4,3,4,Loyal
14276,88.0,2.0,375.29,1,2,2,Hibernating
12670,10.0,4.0,1959.76,4,4,5,Champions
14436,99.0,1.0,89.06,1,1,1,Hibernating
16735,79.0,4.0,1174.59,2,4,4,Don't lose them
18027,99.0,1.0,115.31,1,1,1,Hibernating
13643,31.0,2.0,431.54,3,2,3,About to sleep
12483,17.0,5.0,1069.52,4,4,4,Loyal
12794,53.0,2.0,860.41,2,2,4,Hibernating
13232,13.0,3.0,479.15,4,3,3,Loyal
16086,59.0,2.0,534.33,2,2,3,Hibernating
12832,32.0,2.0,383.03,3,2,2,About to sleep
16674,55.0,2.0,319.61,2,2,2,Hibernating
12375,3.0,3.0,455.42,5,3,3,Loyal
17091,3.0,4.0,1833.3500000000001,5,4,5,Champions
17090,4.0,5.0,1392.8,5,4,4,Champions
16173,16.0,7.0,1406.57,4,5,4,Champions
14171,98.0,1.0,363.79,1,1,2,Hibernating
13434,74.0,2.0,534.24,2,2,3,Hibernating
14211,53.0,5.0,1327.46,2,4,4,Don't lose them
16983,13.0,3.0,1046.03,4,3,4,Loyal
16761,97.0,1.0,316.62,1,1,2,Hibernating
14691,31.0,4.0,1674.73,3,4,5,Loyal
13772,34.0,2.0,903.71,3,2,4,About to sleep
14067,64.0,2.0,374.7,2,2,2,Hibernating
13808,6.0,5.0,1747.66,5,4,5,Champions
15215,45.0,4.0,656.79,3,4,3,Loyal
12851,97.0,1.0,135.18,1,1,1,Hibernating
16434,29.0,4.0,798.03,3,4,4,Loyal
14335,16.0,2.0,468.26,4,2,3,Potential Loyal
14965,96.0,2.0,599.0,1,2,3,Hibernating
17050,96.0,1.0,568.25,1,1,3,Hibernating
17894,72.0,2.0,251.96,2,2,2,Hibernating
13548,96.0,1.0,401.4,1,1,2,Hibernating
16057,4.0,5.0,1165.98,5,4,4,Champions
17722,96.0,1.0,323.16,1,1,2,Hibernating
15365,26.0,8.0,1121.8400000000001,3,5,4,Loyal
15136,3.0,5.0,1282.45,5,4,4,Champions
17410,16.0,4.0,912.3199999999999,4,4,4,Loyal
16629,74.0,2.0,417.73,2,2,3,Hibernating
18261,43.0,2.0,324.24,3,2,2,About to sleep
13748,96.0,2.0,367.4,1,2,2,Hibernating
15364,96.0,1.0,581.39,1,1,3,Hibernating
14129,2.0,4.0,764.96,5,4,4,Champions
13931,86.0,2.0,852.72,1,2,4,Hibernating
18273,2.0,2.0,153.0,5,2,1,Potential Loyal
15307,96.0,1.0,205.3,1,1,1,Hibernating
16820,96.0,1.0,497.61,1,1,3,Hibernating
12727,11.0,2.0,1180.3,4,2,4,Potential Loyal
13192,95.0,1.0,447.62,1,1,3,Hibernating
16444,46.0,2.0,414.59,2,2,2,Hibernating
14842,35.0,4.0,1075.57,3,4,4,Loyal
12616,85.0,2.0,427.84999999999997,1,2,3,Hibernating
13744,95.0,1.0,263.2,1,1,2,Hibernating
17309,95.0,1.0,82.75,1,1,1,Hibernating
18196,95.0,1.0,238.35,1,1,2,Hibernating
13211,10.0,2.0,1086.72,4,2,4,Potential Loyal
17449,2.0,5.0,1182.17,5,4,4,Champions
17700,17.0,2.0,1409.07,4,2,4,Potential Loyal
14441,1.0,6.0,1284.4,5,5,4,Champions
15199,59.0,2.0,611.55,2,2,3,Hibernating
16455,64.0,2.0,707.4,2,2,3,Hibernating
13949,3.0,6.0,2427.32,5,5,5,Champions
14360,32.0,4.0,2128.23,3,4,5,Loyal
14715,25.0,2.0,619.9300000000001,3,2,3,About to sleep
17191,28.0,2.0,919.4300000000001,3,2,4,About to sleep
16400,95.0,1.0,303.93,1,1,2,Hibernating
14208,95.0,1.0,151.74,1,1,1,Hibernating
17339,94.0,1.0,183.36,1,1,1,Hibernating
14739,2.0,5.0,2591.48,5,4,5,Champions
12526,1.0,3.0,1316.66,5,3,4,Loyal
13130,94.0,1.0,64.0,1,1,1,Hibernating
13122,94.0,1.0,18.72,1,1,1,Hibernating
13210,94.0,1.0,353.48,1,1,2,Hibernating
17481,4.0,5.0,1249.34,5,4,4,Champions
12685,28.0,6.0,2863.08,3,5,5,Loyal
17573,29.0,4.0,362.9,3,4,2,Potential Loyal
15594,16.0,4.0,1503.87,4,4,4,Loyal
14452,11.0,2.0,264.44,4,2,2,Potential Loyal
15071,94.0,1.0,393.40000000000003,1,1,2,Hibernating
17345,15.0,2.0,409.40999999999997,4,2,2,Potential Loyal
15885,93.0,2.0,364.35,1,2,2,Hibernating
13249,92.0,2.0,419.57000000000005,1,2,3,Hibernating
13889,93.0,1.0,416.90000000000003,1,1,3,Hibernating
13026,1.0,6.0,692.43,5,5,3,Champions
15488,93.0,1.0,91.32000000000001,1,1,1,Hibernating
16418,45.0,2.0,529.36,3,2,3,About to sleep
18222,93.0,1.0,443.0,1,1,3,Hibernating
13244,93.0,1.0,121.74000000000001,1,1,1,Hibernating
16426,2.0,9.0,1579.88,5,5,5,Champions
17004,46.0,2.0,1412.94,2,2,4,Hibernating
13330,93.0,1.0,412.71,1,1,2,Hibernating
13848,92.0,1.0,320.0,1,1,2,Hibernating
16031,92.0,1.0,243.31,1,1,2,Hibernating
15730,66.0,2.0,653.45,2,2,3,Hibernating
12592,92.0,1.0,205.8,1,1,1,Hibernating
14522,24.0,3.0,695.91,3,3,3,Need attention
12535,92.0,1.0,344.9,1,1,2,Hibernating
13441,92.0,1.0,296.64,1,1,2,Hibernating
16293,9.0,8.0,1107.0,5,5,4,Champions
13823,19.0,2.0,957.66,4,2,4,Potential Loyal
12879,45.0,4.0,552.5699999999999,3,4,3,Loyal
12787,10.0,2.0,305.56,4,2,2,Potential Loyal
16603,75.0,2.0,482.47,2,2,3,Hibernating
14312,47.0,2.0,757.0,2,2,3,Hibernating
14915,86.0,2.0,116.55000000000001,1,2,1,Hibernating
12433,1.0,5.0,9588.75,5,4,5,Champions
14824,10.0,4.0,1127.71,4,4,4,Loyal
16910,4.0,8.0,1510.06,5,5,4,Champions
15652,91.0,1.0,337.74,1,1,2,Hibernating
16362,32.0,9.0,652.07,3,5,3,Loyal
14628,91.0,1.0,340.38,1,1,2,Hibernating
15605,36.0,2.0,508.05,3,2,3,About to sleep
15035,90.0,1.0,252.73000000000002,1,1,2,Hibernating
15636,90.0,1.0,418.06,1,1,3,Hibernating
16384,90.0,1.0,175.4,1,1,1,Hibernating
14665,61.0,3.0,544.52,2,3,3,At risk
14508,22.0,2.0,276.42,4,2,2,Potential Loyal
13426,1.0,7.0,1992.02,5,5,5,Champions
13272,31.0,2.0,276.56,3,2,2,About to sleep
13324,32.0,4.0,3306.66,3,4,5,Loyal
13124,90.0,1.0,1292.21,1,1,4,Hibernating
17317,46.0,5.0,2524.02,2,4,5,Don't lose them
14212,90.0,1.0,1070.48,1,1,4,Hibernating
13372,90.0,1.0,378.64,1,1,2,Hibernating
18255,89.0,1.0,103.3,1,1,1,Hibernating
17864,13.0,2.0,389.09000000000003,4,2,2,Potential Loyal
14250,7.0,3.0,1904.05,5,3,5,Loyal
14487,27.0,5.0,1071.23,3,4,4,Loyal
13884,7.0,2.0,591.35,5,2,3,Potential Loyal
16796,89.0,1.0,305.62,1,1,2,Hibernating
14432,10.0,6.0,2255.51,4,5,5,Champions
15782,10.0,4.0,2593.94,4,4,5,Champions
17838,27.0,3.0,625.0,3,3,3,Need attention
17218,4.0,5.0,1012.14,5,4,4,Champions
12883,25.0,4.0,703.47,3,4,3,Loyal
12965,89.0,1.0,771.91,1,1,4,Hibernating
15533,19.0,5.0,746.92,4,4,3,Loyal
16871,22.0,2.0,774.52,4,2,4,Potential Loyal
18215,89.0,1.0,299.34000000000003,1,1,2,Hibernating
12997,22.0,3.0,614.67,4,3,3,Loyal
18158,9.0,3.0,451.75,5,3,3,Loyal
13265,53.0,2.0,642.0,2,2,3,Hibernating
15865,41.0,2.0,581.2,3,2,3,About to sleep
15980,89.0,2.0,1638.68,1,2,5,Hibernating
15392,5.0,3.0,1196.55,5,3,4,Loyal
13375,81.0,2.0,772.9,1,2,4,Hibernating
13431,67.0,2.0,1269.1,2,2,4,Hibernating
13983,30.0,5.0,909.4,3,4,4,Loyal
16211,81.0,2.0,542.77,1,2,3,Hibernating
17685,17.0,2.0,1678.81,4,2,5,Potential Loyal
13650,17.0,4.0,1090.82,4,4,4,Loyal
12884,88.0,1.0,309.05,1,1,2,Hibernating
16141,88.0,1.0,620.4,1,1,3,Hibernating
17919,88.0,1.0,1304.04,1,1,4,Hibernating
16360,5.0,8.0,3411.69,5,5,5,Champions
12924,88.0,1.0,278.43,1,1,2,Hibernating
13309,7.0,3.0,910.15,5,3,4,Loyal
17433,88.0,1.0,303.15999999999997,1,1,2,Hibernating
13704,5.0,10.0,2295.31,5,5,5,Champions
14020,17.0,2.0,642.8,4,2,3,Potential Loyal
14286,24.0,4.0,2545.73,3,4,5,Loyal
14897,8.0,3.0,1190.88,5,3,4,Loyal
16191,3.0,10.0,2362.2400000000002,5,5,5,Champions
14359,19.0,6.0,882.58,4,5,4,Champions
16451,88.0,1.0,266.97,1,1,2,Hibernating
12940,46.0,4.0,876.29,2,4,4,Don't lose them
12679,52.0,6.0,189.54000000000002,2,5,1,At risk
17228,16.0,4.0,1218.51,4,4,4,Loyal
15216,88.0,1.0,96.6,1,1,1,Hibernating
18145,13.0,2.0,1837.77,4,2,5,Potential Loyal
12909,40.0,3.0,642.91,3,3,3,Need attention
15522,33.0,2.0,398.84,3,2,2,About to sleep
17037,78.0,2.0,1253.22,2,2,4,Hibernating
17133,16.0,4.0,2413.4500000000003,4,4,5,Champions
12822,71.0,3.0,918.98,2,3,4,At risk
16081,56.0,2.0,1814.53,2,2,5,Hibernating
15343,87.0,1.0,364.5,1,1,2,Hibernating
14753,87.0,1.0,563.15,1,1,3,Hibernating
16036,87.0,1.0,570.19,1,1,3,Hibernating
16959,87.0,1.0,117.35000000000001,1,1,1,Hibernating
18251,87.0,1.0,4314.72,1,1,5,Hibernating
16469,24.0,2.0,373.55,3,2,2,About to sleep
13032,39.0,3.0,996.52,3,3,4,Need attention
16229,87.0,1.0,652.4,1,1,3,Hibernating
12895,42.0,3.0,347.3,3,3,2,Need attention
17640,87.0,1.0,621.66,1,1,3,Hibernating
13860,1.0,6.0,1240.0,5,5,4,Champions
12756,87.0,1.0,112.07999999999998,1,1,1,Hibernating
15622,3.0,6.0,723.53,5,5,3,Champions
18001,12.0,2.0,417.23,4,2,3,Potential Loyal
18173,87.0,1.0,378.0,1,1,2,Hibernating
18065,6.0,6.0,980.6800000000001,5,5,4,Champions
17728,4.0,5.0,2515.68,5,4,5,Champions
15933,21.0,3.0,1107.46,4,3,4,Loyal
15081,22.0,3.0,256.75,4,3,2,Potential Loyal
14284,31.0,3.0,578.45,3,3,3,Need attention
17347,86.0,1.0,228.96,1,1,2,Hibernating
15841,64.0,3.0,605.8000000000001,2,3,3,At risk
17883,3.0,3.0,552.42,5,3,3,Loyal
15103,31.0,2.0,703.36,3,2,3,About to sleep
15707,35.0,4.0,945.58,3,4,4,Loyal
12726,28.0,2.0,1141.78,3,2,4,About to sleep
13430,19.0,4.0,648.6899999999999,4,4,3,Loyal
12566,73.0,2.0,346.7,2,2,2,Hibernating
17033,86.0,1.0,422.04,1,1,3,Hibernating
13321,72.0,2.0,567.36,2,2,3,Hibernating
13877,86.0,1.0,117.24,1,1,1,Hibernating
15272,57.0,2.0,721.94,2,2,3,Hibernating
15322,64.0,2.0,602.97,2,2,3,Hibernating
17333,86.0,1.0,494.25,1,1,3,Hibernating
13539,86.0,1.0,315.69,1,1,2,Hibernating
13518,86.0,1.0,659.4399999999999,1,1,3,Hibernating
14306,51.0,3.0,2083.42,2,3,5,At risk
13134,73.0,2.0,890.84,2,2,4,Hibernating
17679,53.0,2.0,1992.1100000000001,2,2,5,Hibernating
16160,64.0,4.0,1009.4499999999999,2,4,4,Don't lose them
17214,60.0,3.0,370.45,2,3,2,At risk
14227,26.0,4.0,926.69,3,4,4,Loyal
14608,4.0,3.0,1581.15,5,3,5,Loyal
16341,25.0,4.0,1167.17,3,4,4,Loyal
13662,86.0,1.0,364.82,1,1,2,Hibernating
15573,32.0,2.0,607.45,3,2,3,About to sleep
17002,73.0,2.0,494.26,2,2,3,Hibernating
17786,85.0,1.0,163.89,1,1,1,Hibernating
14595,20.0,5.0,1576.8,4,4,5,Champions
17047,85.0,1.0,351.47,1,1,2,Hibernating
14894,85.0,1.0,655.75,1,1,3,Hibernating
17434,2.0,9.0,2333.42,5,5,5,Champions
15466,85.0,1.0,334.53,1,1,2,Hibernating
18259,25.0,2.0,1962.3000000000002,3,2,5,About to sleep
17898,85.0,1.0,52.22,1,1,1,Hibernating
15511,12.0,5.0,909.23,4,4,4,Loyal
17846,85.0,1.0,2033.1,1,1,5,Hibernating
16189,16.0,2.0,215.48,4,2,1,Potential Loyal
15417,85.0,1.0,508.8,1,1,3,Hibernating
12995,78.0,2.0,200.72,2,2,1,Hibernating
15449,26.0,2.0,325.17,3,2,2,About to sleep
17594,85.0,1.0,678.18,1,1,3,Hibernating
17530,1.0,4.0,1017.14,5,4,4,Champions
16350,21.0,3.0,739.77,4,3,3,Loyal
12963,8.0,7.0,1490.83,5,5,4,Champions
16573,74.0,2.0,366.03,2,2,2,Hibernating
